"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="5136","HEXTECH","164","1.250","1.270","1.250","+0.020","1.270","1.250","1.390","1.000","1570","","100","878745","61%","0.006","-1.10","","Active","Real Time"
="5138","HSPLANT","125","1.950","1.960","1.930","+0.030","1.980","1.950","2.300","1.680","8501","6.38%","62","528300","36%","-0.009","25.59","7.66","Active","Real Time"
="5139","AEONCR","110","5.340","5.340","5.340","-","5.390","5.280","7.400","4.850","6300","5.38%","68","801590","82%","0.050","72.58","7.36","Active","Real Time"
="5140","TASCO","164","0.515","0.515","0.515","-","0.515","0.510","0.800","0.455","316","2.43%","12","117070","76%","0.004","3.27","13.91","Active","Real Time"
="5141","DAYANG","161","1.630","1.620","1.630","-0.010","1.650","1.600","2.580","1.430","45251","3.70%","50","2973175","40%","-0.053","26.87","5.15","Active","Real Time"
="514149","DAYANG-C49","361","","","-","","-","-","0.160","0.005","0","","-","179800","23%","-0.007","","","Suspended","Real Time"
="514150","DAYANG-C50","361","0.020","0.020","0.020","-","0.020","0.020","0.080","0.020","5000","","-","-","0%","","","","Active","Real Time"
="514151","DAYANG-C51","361","0.030","0.030","0.025","+0.005","0.030","0.030","0.110","0.025","1000","","-","-","0%","","","","Active","Real Time"
="514152","DAYANG-C52","361","","","0.115","","-","-","0.140","0.115","0","","-","-","0%","","","","Active","Real Time"
="514153","DAYANG-C53","361","","","0.050","","-","-","0.105","0.045","0","","-","-","20%","","","","Active","Real Time"
="514154","DAYANG-C54","361","","","0.075","","-","-","0.240","0.055","0","","-","106895","30%","-0.030","","","Active","Real Time"
="514155","DAYANG-C55","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="514156","DAYANG-C56","361","","","0.040","","-","-","0.045","0.040","0","","-","-","0%","","","","Active","Real Time"
="514157","DAYANG-C57","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5142","WASCO","161","0.970","1.010","0.970","+0.040","1.020","0.970","1.280","0.780","16365","1.98%","68","409020","50%","0.004","19.77","4.76","Active","Real Time"
="5143","LUXCHEM","102","0.385","0.390","0.390","-","0.390","0.385","0.530","0.385","760","4.62%","37","83635","43%","-0.003","4.51","7.05","Active","Real Time"
="5145","SEALINK","164","0.190","0.190","0.195","-0.005","0.200","0.190","0.355","0.115","25840","","35","3250640","71%","0.014","3.64","4.99","Active","Real Time"
="5147","SAMCHEM","102","0.375","0.375","0.375","-","0.380","0.375","0.535","0.320","1862","4.80%","25","365575","70%","0.009","3.32","10.01","Active","Real Time"
="5148","UEMS","120","0.775","0.765","0.775","-0.010","0.790","0.765","1.190","0.620","80319","1.62%","43","6621985","62%","-0.001","2.06","37.75","Active","Real Time"
="51481N","UEMS-C1N","320","","","-","","-","-","0.060","0.020","0","","-","-","33%","","","","Suspended","Real Time"
="51481O","UEMS-C1O","320","","","0.005","","-","-","0.090","0.005","0","","-","294380","14%","-0.006","","","Active","Real Time"
="51481P","UEMS-C1P","320","0.035","0.035","0.030","+0.005","0.035","0.035","0.095","0.025","7400","","54","356820","29%","-0.009","","","Active","Real Time"
="51481Q","UEMS-C1Q","320","","","0.045","","-","-","0.085","0.045","0","","-","-","25%","","","","Active","Real Time"
="51481R","UEMS-C1R","320","","","0.065","","-","-","0.090","0.065","0","","-","-","0%","","","","Active","Real Time"
="51481S","UEMS-C1S","320","","","0.035","","-","-","0.080","0.030","0","","-","939500","30%","","","","Active","Real Time"
="51481T","UEMS-C1T","320","0.095","0.090","0.090","-","0.100","0.090","0.120","0.070","2727","","62","500155","50%","-0.003","","","Active","Real Time"
="51481U","UEMS-C1U","320","","","0.045","","-","-","0.075","0.040","0","","-","-","0%","","","","Active","Real Time"
="51481V","UEMS-C1V","320","","","0.080","","-","-","0.110","0.070","0","","-","220155","40%","-0.003","","","Active","Real Time"
="51481W","UEMS-C1W","320","","","0.060","","-","-","0.065","0.060","0","","-","-","0%","","","","Active","Real Time"
="51481X","UEMS-C1X","320","0.055","0.055","0.045","+0.010","0.055","0.055","0.065","0.040","100","","100","-","0%","","","","Active","Real Time"
="51481Y","UEMS-C1Y","320","0.085","0.080","0.075","+0.005","0.085","0.080","0.075","0.075","637","","37","-","0%","","","","Active","Real Time"
="51481Z","UEMS-C1Z","320","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5149","TAS","164","0.515","0.525","0.535","-0.010","0.525","0.510","0.745","0.495","2250","3.81%","29","86290","50%","-0.007","9.83","5.37","Active","Real Time"
="5151","HEXTAR","102","0.895","0.895","0.895","-","0.895","0.890","0.985","0.810","48253","1.45%","64","3261675","50%","-0.001","1.53","49.17","Active","Real Time"
="5151CO","HEXTAR-CO","302","","","0.045","","-","-","0.050","0.040","0","","-","-","0%","","","","Active","Real Time"
="5152","MBL","102","0.340","0.340","0.340","-","0.340","0.340","0.455","0.335","184","","-","60570","31%","-0.007","15.86","2.35","Active","Real Time"
="5152WB","MBL-WB","102","0.045","0.065","0.070","-0.005","0.065","0.045","0.120","0.035","500","","50","32865","53%","","","","Active","Real Time"
="5156","XDL","101","0.010","0.010","0.010","-","0.010","0.010","0.025","0.010","5501","","-","259125","40%","","-1.02","","Active","Real Time"
="5157","SG","101","0.010","0.010","0.010","-","0.015","0.010","0.025","0.005","1955","","18","732640","50%","","-0.38","","Active","Real Time"
="5159","YOCB","101","","","1.600","","-","-","2.160","1.560","0","5.00%","-","37325","45%","-0.018","13.56","15.29","Active","Real Time"
="5160","HOMERIZ","101","0.480","0.480","0.475","+0.005","0.480","0.480","0.630","0.475","75","3.54%","-","48270","31%","-0.008","7.37","6.51","Active","Real Time"
="5161","JCY","105","0.360","0.355","0.360","-0.005","0.365","0.350","0.595","0.250","77991","","21","6925330","85%","0.013","1.36","26.40","Active","Real Time"
="516119","JCY-C19","305","","","0.005","","-","-","0.065","0.005","0","","-","162455","20%","-0.005","","","Active","Real Time"
="516120","JCY-C20","305","0.090","0.090","0.085","+0.005","0.090","0.090","0.095","0.055","450","","-","-","0%","","","","Active","Real Time"
="5162","VSTECS","105","3.920","3.930","3.930","-","3.940","3.890","4.180","2.460","3268","1.96%","23","182295","73%","0.087","19.80","20.05","Active","Real Time"
="5162CB","VSTECS-CB","305","","","-","","-","-","0.170","0.030","0","","-","87910","23%","-0.033","","","Suspended","Real Time"
="5162CC","VSTECS-CC","305","0.050","0.050","0.045","+0.005","0.050","0.050","0.050","0.030","900","","11","-","0%","","","","Active","Real Time"
="5162CD","VSTECS-CD","305","0.210","0.205","0.210","-0.005","0.210","0.205","0.210","0.115","1235","","26","-","0%","","","","Active","Real Time"
="5163","SEB","102","","","0.560","","-","-","0.750","0.450","0","","-","6440","65%","0.008","1.38","40.76","Active","Real Time"
="5165","DFCITY","102","0.525","0.500","0.530","-0.030","0.525","0.500","0.600","0.250","169","","99","30180","43%","-0.006","0.33","244.42","Active","Real Time"
="5166","CYBERE","101","0.730","0.730","0.760","-0.030","0.745","0.730","1.020","0.610","229","","1","21945","45%","-0.020","8.54","8.47","Active","Real Time"
="5167","TURBO","102","","","0.430","","-","-","0.695","0.400","0","","-","16760","55%","-0.047","0.81","52.77","Active","Real Time"
="5168","HARTA","162","1.210","1.220","1.210","+0.010","1.250","1.210","4.110","1.170","40696","9.64%","50","4911665","57%","-0.025","2.18","56.20","Active","Real Time"
="51682P","HARTA-C2P","362","","","0.005","","-","-","0.120","0.005","0","","-","363450","100%","-0.003","","","Active","Real Time"
="51682R","HARTA-C2R","362","","","0.005","","-","-","0.120","0.005","0","","-","109625","13%","-0.016","","","Active","Real Time"
="51682S","HARTA-C2S","362","","","0.005","","-","-","0.140","0.005","0","","-","108150","6%","-0.022","","","Active","Real Time"
="51682T","HARTA-C2T","362","","","0.005","","-","-","0.125","0.005","0","","-","72870","25%","-0.017","","","Active","Real Time"
="51682U","HARTA-C2U","362","","","0.015","","-","-","0.220","0.015","0","","-","158550","22%","-0.025","","","Active","Real Time"
="51682V","HARTA-C2V","362","","","0.005","","-","-","0.085","0.005","0","","-","1012950","33%","","","","Active","Real Time"
="51682W","HARTA-C2W","362","","","0.005","","-","-","0.085","0.005","0","","-","250745","100%","-0.013","","","Active","Real Time"
="51682X","HARTA-C2X","362","","","0.010","","-","-","0.070","0.010","0","","-","520180","13%","-0.009","","","Active","Real Time"
="51682Y","HARTA-C2Y","362","","","0.025","","-","-","0.045","0.020","0","","-","-","0%","","","","Active","Real Time"
="51682Z","HARTA-C2Z","362","","","0.125","","-","-","0.155","0.125","0","","-","-","41%","","","","Active","Real Time"
="51683A","HARTA-C3A","362","0.080","0.080","0.075","+0.005","0.080","0.080","0.095","0.070","1900","","37","-","0%","","","","Active","Real Time"
="51683B","HARTA-C3B","362","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="51683C","HARTA-C3C","362","0.120","0.115","0.115","-","0.120","0.115","0.115","0.110","2100","","18","-","0%","","","","Active","Real Time"
="5169","HOHUP","103","0.040","0.040","0.045","-0.005","0.045","0.040","0.205","0.035","1295","","15","477160","23%","-0.005","-14.48","","Active, Alert","Real Time"
="5171","KIMLUN","103","1.480","1.500","1.480","+0.020","1.520","1.470","1.550","0.805","12261","1.33%","76","1012935","77%","0.054","14.24","11.70","Active","Real Time"
="5172","SINARAN","101","0.030","0.030","0.030","-","0.035","0.030","0.140","0.010","33729","","28","3706620","71%","","-2.21","","Active","Real Time"
="5172WB","SINARAN-WB","101","0.015","0.010","0.010","-","0.015","0.010","0.035","0.005","21","","95","419690","50%","-0.001","","","Active","Real Time"
="5173","SYGROUP","164","0.780","0.780","0.780","-","0.780","0.775","0.950","0.650","1327","","20","219395","47%","","14.59","5.07","Active","Real Time"
="5173CG","SYGROUP-CG","364","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5175","IVORY","120","","","0.005","","-","-","0.065","0.005","0","","-","2272990","36%","-0.004","1.55","0.32","Suspended, Alert","Real Time"
="5176","SUNREIT","150","2.150","2.180","2.160","+0.020","2.190","2.150","2.320","1.640","68428","4.59%","52","10469685","70%","-0.010","15.02","14.23","Active","Real Time"
="5178","INGENIEU","102","0.030","0.030","0.030","-","0.035","0.025","0.065","0.025","231761","","64","1881865","50%","","1.67","1.80","Active","Real Time"
="5178WB","INGENIEU-WB","102","0.010","0.005","0.005","-","0.010","0.005","0.020","0.005","7","","86","1605585","50%","","","","Active","Real Time"
="5180","CLMT","150","0.620","0.620","0.620","-","0.620","0.615","0.705","0.550","6104","7.50%","71","5785695","50%","-0.002","6.63","11.04","Active","Real Time"
="5182","AVALAND","120","0.250","0.250","0.250","-","0.250","0.250","0.340","0.200","2810","","6","461400","63%","-0.003","6.79","3.68","Active","Real Time"
="5183","PCHEM","102","4.430","4.420","4.450","-0.030","4.450","4.380","5.840","2.750","33461","2.94%","70","8669710","55%","0.112","15.00","27.43","Active","Real Time"
="51831D","PCHEM-C1D","302","","","0.005","","-","-","0.125","0.005","0","","-","483675","40%","-0.002","","","Active","Real Time"
="51831F","PCHEM-C1F","302","","","0.010","","-","-","0.050","0.005","0","","-","1932925","44%","","","","Active","Real Time"
="51831H","PCHEM-C1H","302","","","-","","-","-","0.160","0.015","0","","-","761990","59%","0.009","","","Suspended","Real Time"
="51831I","PCHEM-C1I","302","0.190","0.190","0.185","+0.005","0.190","0.190","0.280","0.015","700","","-","1600285","36%","0.028","","","Active","Real Time"
="51831J","PCHEM-C1J","302","0.160","0.150","0.165","-0.015","0.160","0.145","0.255","0.030","19823","","30","1311335","53%","0.011","","","Active","Real Time"
="51831K","PCHEM-C1K","302","0.190","0.190","0.195","-0.005","0.190","0.190","0.275","0.055","1300","","100","483490","53%","0.011","","","Active","Real Time"
="51831L","PCHEM-C1L","302","","","0.280","","-","-","0.280","0.040","0","","-","975430","80%","0.017","","","Active","Real Time"
="51831M","PCHEM-C1M","302","0.230","0.230","0.210","+0.020","0.230","0.230","0.300","0.055","50","","-","293285","55%","0.033","","","Active","Real Time"
="51831N","PCHEM-C1N","302","","","0.175","","-","-","0.175","0.060","0","","-","149800","78%","0.015","","","Active","Real Time"
="51831O","PCHEM-C1O","302","","","0.130","","-","-","0.200","0.045","0","","-","40510","57%","","","","Active","Real Time"
="51831P","PCHEM-C1P","302","0.175","0.175","0.180","-0.005","0.175","0.175","0.285","0.055","175","","-","396395","43%","0.020","","","Active","Real Time"
="51831Q","PCHEM-C1Q","302","0.420","0.415","0.430","-0.015","0.420","0.415","0.550","0.140","1050","","81","202325","55%","0.032","","","Active","Real Time"
="51831R","PCHEM-C1R","302","","","0.400","","-","-","0.515","0.145","0","","-","98180","42%","0.049","","","Active","Real Time"
="51831S","PCHEM-C1S","302","","","0.110","","-","-","0.180","0.025","0","","-","-","58%","","","","Active","Real Time"
="51831T","PCHEM-C1T","302","","","0.140","","-","-","0.190","0.125","0","","-","-","45%","","","","Active","Real Time"
="51831U","PCHEM-C1U","302","0.115","0.115","0.120","-0.005","0.115","0.115","0.140","0.065","2700","","100","1393505","55%","","","","Active","Real Time"
="51831V","PCHEM-C1V","302","","","0.180","","-","-","0.185","0.170","0","","-","-","0%","","","","Active","Real Time"
="51831W","PCHEM-C1W","302","","","0.075","","-","-","0.085","0.065","0","","-","-","0%","","","","Active","Real Time"
="51831X","PCHEM-C1X","302","0.080","0.080","0.080","-","0.080","0.080","0.080","0.080","250","","100","-","0%","","","","Active","Real Time"
="51831Y","PCHEM-C1Y","302","","","0.075","","-","-","0.075","0.075","0","","-","-","0%","","","","Active","Real Time"
="51831Z","PCHEM-C1Z","302","0.110","0.110","0.115","-0.005","0.110","0.110","0.115","0.100","240","","-","-","0%","","","","Active","Real Time"
="5184","CYPARK","161","0.820","0.815","0.820","-0.005","0.825","0.810","0.960","0.605","45073","","82","4950245","40%","-0.012","-4.88","50.08","Active","Real Time"
="5184CH","CYPARK-CH","361","","","0.110","","-","-","0.175","0.065","0","","-","237480","33%","-0.003","","","Active","Real Time"
="5184CI","CYPARK-CI","361","","","0.175","","-","-","0.190","0.110","0","","-","-","0%","","","","Active","Real Time"
="5184CJ","CYPARK-CJ","361","","","0.055","","-","-","0.125","0.055","0","","-","128320","27%","-0.008","","","Active","Real Time"
="5184CK","CYPARK-CK","361","","","0.080","","-","-","0.120","0.080","0","","-","-","0%","","","","Active","Real Time"
="5184CL","CYPARK-CL","361","","","0.090","","-","-","0.090","0.085","0","","-","-","0%","","","","Active","Real Time"
="5184CM","CYPARK-CM","361","","","0.060","","-","-","0.060","0.060","0","","-","-","0%","","","","Active","Real Time"
="5184CN","CYPARK-CN","361","","","0.045","","-","-","0.055","0.045","0","","-","-","0%","","","","Active","Real Time"
="5185","AFFIN","110","2.360","2.370","2.370","-","2.370","2.340","3.140","2.210","11453","","49","2559590","76%","-0.002","21.45","11.78","Active","Real Time"
="518521","AFFIN-C21","310","","","0.025","","-","-","0.145","0.025","0","","-","194045","12%","-0.018","","","Active","Real Time"
="518522","AFFIN-C22","310","","","0.015","","-","-","0.050","0.010","0","","-","-","0%","","","","Active","Real Time"
="518523","AFFIN-C23","310","","","0.020","","-","-","0.150","0.020","0","","-","-","0%","","","","Active","Real Time"
="518524","AFFIN-C24","310","","","0.025","","-","-","0.040","0.025","0","","-","-","0%","","","","Active","Real Time"
="518525","AFFIN-C25","310","0.095","0.095","0.090","+0.005","0.095","0.095","0.095","0.090","100","","-","-","0%","","","","Active","Real Time"
="5186","MHB","161","0.430","0.455","0.430","+0.025","0.465","0.420","0.460","0.305","76645","","63","2016415","81%","0.010","7.60","6.02","Active","Real Time"
="5187","HBGLOB","101","0.045","0.045","0.050","-0.005","0.045","0.040","0.125","0.040","5119","","100","320845","67%","","-0.28","","Active","Real Time"
