"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="5253","ECONBHD","103","0.410","0.405","0.410","-0.005","0.415","0.400","0.495","0.250","15554","","30","2607940","67%","0.006","0.09","465.22","Active","Real Time"
="5255","LFG","161","1.710","1.830","1.710","+0.120","1.850","1.700","1.760","0.700","47836","","58","3722690","45%","0.087","7.55","74.21","Active","Real Time"
="5255WA","LFG-WA","161","0.810","0.945","0.810","+0.135","0.980","0.810","0.850","0.195","8419","","88","1152345","64%","0.077","","","Active","Real Time"
="5257","CARIMIN","161","0.570","0.580","0.580","-","0.580","0.570","0.885","0.530","22","3.45%","-","53105","46%","-0.005","0.72","81.81","Active","Real Time"
="5258","BIMB","110","2.300","2.280","2.300","-0.020","2.300","2.270","2.810","2.190","6106","6.63%","42","1153685","41%","-0.003","25.20","9.05","Active","Real Time"
="5259","AVANGAAD","164","0.300","0.300","0.300","-","0.305","0.295","0.365","0.260","75576","","98","7251525","50%","0.003","16.45","2.58","Active","Real Time"
="5260","OWG","101","","","0.210","","-","-","0.420","0.185","0","","-","102190","50%","0.002","-0.49","","Active","Real Time"
="5260WB","OWG-WB","101","","","0.005","","-","-","0.140","0.005","0","","-","69335","33%","-0.008","","","Active","Real Time"
="5263","SUNCON","103","6.130","6.220","6.130","+0.090","6.260","6.130","6.580","3.260","12887","1.37%","60","6332590","49%","0.170","14.50","41.64","Active","Real Time"
="526329","SUNCON-C29","303","","","0.145","","-","-","0.205","0.025","0","","-","714085","43%","0.014","","","Active","Real Time"
="526332","SUNCON-C32","303","","","0.330","","-","-","0.415","0.050","0","","-","832450","49%","0.030","","","Active","Real Time"
="526333","SUNCON-C33","303","","","0.245","","-","-","0.255","0.100","0","","-","-","68%","","","","Active","Real Time"
="526334","SUNCON-C34","303","0.300","0.300","0.300","-","0.300","0.300","0.350","0.165","22","","100","809980","53%","0.022","","","Active","Real Time"
="526335","SUNCON-C35","303","","","0.410","","-","-","0.430","0.160","0","","-","437905","78%","0.034","","","Active","Real Time"
="526336","SUNCON-C36","303","0.255","0.255","0.250","+0.005","0.255","0.255","0.310","0.120","100","","-","72195","47%","0.018","","","Active","Real Time"
="526337","SUNCON-C37","303","0.350","0.350","0.325","+0.025","0.350","0.350","0.395","0.170","1000","","100","120215","74%","0.025","","","Active","Real Time"
="526338","SUNCON-C38","303","","","0.185","","-","-","0.220","0.120","0","","-","-","63%","","","","Active","Real Time"
="526339","SUNCON-C39","303","0.260","0.270","0.260","+0.010","0.270","0.260","0.335","0.125","8130","","87","685065","47%","0.018","","","Active","Real Time"
="526340","SUNCON-C40","303","","","0.275","","-","-","0.275","0.155","0","","-","-","0%","","","","Active","Real Time"
="526341","SUNCON-C41","303","0.065","0.075","0.075","-","0.075","0.065","0.090","0.040","2374","","9","407215","71%","0.006","","","Active","Real Time"
="526342","SUNCON-C42","303","","","0.165","","-","-","0.165","0.085","0","","-","-","51%","","","","Active","Real Time"
="526343","SUNCON-C43","303","0.105","0.105","0.105","-","0.105","0.105","0.135","0.060","524","","100","113665","47%","0.008","","","Active","Real Time"
="526344","SUNCON-C44","303","0.080","0.095","0.085","+0.010","0.095","0.080","0.125","0.035","9205","","69","1318255","50%","0.007","","","Active","Real Time"
="526345","SUNCON-C45","303","0.135","0.135","0.135","-","0.135","0.135","0.185","0.065","718","","97","820240","46%","0.011","","","Active","Real Time"
="526346","SUNCON-C46","303","0.160","0.160","0.160","-","0.160","0.160","0.180","0.100","100","","100","-","0%","","","","Active","Real Time"
="526347","SUNCON-C47","303","","","0.175","","-","-","0.200","0.135","0","","-","-","59%","","","","Active","Real Time"
="526348","SUNCON-C48","303","0.220","0.220","0.210","+0.010","0.220","0.220","0.255","0.160","250","","100","-","57%","","","","Active","Real Time"
="526349","SUNCON-C49","303","","","0.145","","-","-","0.180","0.110","0","","-","-","63%","","","","Active","Real Time"
="526350","SUNCON-C50","303","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5264","MALAKOF","165","0.980","0.975","0.975","-","0.985","0.950","1.020","0.730","61050","2.29%","41","10231350","59%","0.012","4.44","15.72","Active","Real Time"
="526461","MALAKOFC61","365","","","0.020","","-","-","0.025","0.010","0","","-","-","0%","","","","Active","Real Time"
="526462","MALAKOFC62","365","0.225","0.225","0.210","+0.015","0.225","0.225","0.230","0.110","1000","","-","141430","47%","0.010","","","Active","Real Time"
="526463","MALAKOFC63","365","0.040","0.040","0.055","-0.015","0.040","0.040","0.060","0.040","520","","-","-","0%","","","","Active","Real Time"
="526464","MALAKOFC64","365","","","0.110","","-","-","0.120","0.100","0","","-","-","0%","","","","Active","Real Time"
="526465","MALAKOFC65","365","0.115","0.105","0.115","-0.010","0.115","0.105","0.130","0.065","2680","","3","935320","45%","0.008","","","Active","Real Time"
="526466","MALAKOFC66","365","0.105","0.100","0.110","-0.010","0.105","0.100","0.120","0.065","1500","","67","-","0%","","","","Active","Real Time"
="526467","MALAKOFC67","365","0.045","0.050","0.060","-0.010","0.050","0.045","0.070","0.035","850","","35","-","0%","","","","Active","Real Time"
="526468","MALAKOFC68","365","0.055","0.060","0.065","-0.005","0.060","0.055","0.065","0.045","620","","100","-","0%","","","","Active","Real Time"
="5265","OASIS","101","0.205","0.205","0.210","-0.005","0.205","0.205","0.240","0.130","100","","-","825650","40%","","-0.62","","Active","Real Time"
="5267","XINHWA","164","","","0.160","","-","-","0.200","0.150","0","","-","74980","50%","","-4.23","","Active","Real Time"
="5269","ALSREIT","150","0.430","0.430","0.440","-0.010","0.430","0.430","0.450","0.330","27","1.63%","-","28595","61%","0.006","0.91","47.20","Active","Real Time"
="5271","PECCA","102","1.440","1.460","1.440","+0.020","1.460","1.430","1.700","1.260","22261","3.42%","90","2319925","60%","-0.021","7.93","19.05","Active","Real Time"
="5272","RANHILL","165","1.850","1.870","1.840","+0.030","1.900","1.850","2.060","1.080","23459","1.87%","37","5141695","63%","0.132","4.49","23.31","Active","Real Time"
="5273","CHINHIN","102","2.270","2.280","2.320","-0.040","2.280","2.230","2.820","2.020","2309","","8","264195","69%","0.015","3.20","37.74","Active","Real Time"
="5274","HLCAP","110","3.500","3.490","3.500","-0.010","3.500","3.450","4.670","3.100","260","5.44%","33","28515","91%","0.062","24.78","14.75","Active","Real Time"
="5275","MYNEWS","101","0.625","0.640","0.620","+0.020","0.640","0.625","0.710","0.500","9764","0.78%","52","615435","64%","0.016","1.25","55.14","Active","Real Time"
="5276","DANCO","102","0.395","0.400","0.400","-","0.400","0.390","0.460","0.385","2651","6.25%","40","116350","50%","-0.001","5.30","7.09","Active","Real Time"
="5277","FPGROUP","102","0.325","0.325","0.330","-0.005","0.330","0.320","0.385","0.210","990","4.62%","61","813080","64%","0.017","0.29","519.49","Active","Real Time"
="5278","RHONEMA","101","0.650","0.660","0.655","+0.005","0.660","0.645","0.760","0.580","770","2.27%","63","182635","46%","0.003","5.56","11.20","Active","Real Time"
="5278WA","RHONEMA-WA","101","0.025","0.025","0.025","-","0.025","0.025","0.155","0.020","2610","","-","1166115","40%","-0.003","","","Active","Real Time"
="5280","KIPREIT","150","0.870","0.880","0.870","+0.010","0.885","0.865","0.945","0.820","15836","7.73%","75","3078770","60%","0.001","15.94","7.04","Active","Real Time"
="5281","ADVCON","103","0.215","0.210","0.220","-0.010","0.215","0.205","0.260","0.205","14335","","10","408010","33%","-0.002","-3.82","","Active","Real Time"
="5283","EWICAP","120","0.265","0.275","0.265","+0.010","0.275","0.260","0.375","0.170","54505","40.00%","31","2110830","31%","-0.010","-1.43","","Active","Real Time"
="5284","LCTITAN","102","0.560","0.560","0.560","-","0.565","0.550","1.060","0.350","34351","","50","9478610","45%","-0.006","-51.96","","Active","Real Time"
="5284CT","LCTITAN-CT","302","","","0.015","","-","-","0.070","0.015","0","","-","1018925","25%","-0.004","","","Active","Real Time"
="5284CU","LCTITAN-CU","302","","","0.105","","-","-","0.205","0.045","0","","-","444000","52%","-0.004","","","Active","Real Time"
="5284CV","LCTITAN-CV","302","","","0.025","","-","-","0.090","0.025","0","","-","277575","44%","-0.005","","","Active","Real Time"
="5284CW","LCTITAN-CW","302","0.080","0.080","0.075","+0.005","0.080","0.075","0.220","0.040","10090","","79","2890600","33%","-0.006","","","Active","Real Time"
="5284CX","LCTITAN-CX","302","0.065","0.065","0.070","-0.005","0.065","0.060","0.150","0.035","1645","","30","572775","47%","-0.001","","","Active","Real Time"
="5284CY","LCTITAN-CY","302","","","0.045","","-","-","0.045","0.040","0","","-","-","0%","","","","Active","Real Time"
="5285","SDG","125","5.250","5.300","5.250","+0.050","5.300","5.250","5.270","4.420","31266","3.09%","45","7416855","80%","0.087","31.30","15.64","Active","Real Time"
="528529","SDG-C29","325","","","0.050","","-","-","0.105","0.050","0","","-","-","0%","","","","Active","Real Time"
="528530","SDG-C30","325","","","0.090","","-","-","0.115","0.090","0","","-","-","0%","","","","Active","Real Time"
="528531","SDG-C31","325","0.135","0.140","0.130","+0.010","0.140","0.135","0.130","0.055","250","","80","57450","70%","0.015","","","Active","Real Time"
="528532","SDG-C32","325","","","0.155","","-","-","0.160","0.120","0","","-","-","64%","","","","Active","Real Time"
="5286","MI","105","2.410","2.380","2.420","-0.040","2.450","2.370","2.460","1.400","11027","2.52%","36","2335040","58%","0.075","7.61","32.10","Active","Real Time"
="528626","MI-C26","305","","","0.105","","-","-","0.150","0.060","0","","-","130345","75%","","","","Active","Real Time"
="528627","MI-C27","305","0.020","0.020","0.025","-0.005","0.020","0.020","0.050","0.015","1000","","100","257930","42%","","","","Active","Real Time"
="528628","MI-C28","305","0.095","0.095","0.100","-0.005","0.095","0.095","0.105","0.035","365","","100","600845","62%","0.010","","","Active","Real Time"
="528629","MI-C29","305","","","0.260","","-","-","0.275","0.050","0","","-","76650","76%","0.027","","","Active","Real Time"
="528630","MI-C30","305","","","0.100","","-","-","0.105","0.045","0","","-","79805","71%","","","","Active","Real Time"
="528631","MI-C31","305","","","0.130","","-","-","0.130","0.060","0","","-","727305","93%","","","","Active","Real Time"
="528632","MI-C32","305","0.160","0.150","0.165","-0.015","0.160","0.150","0.170","0.100","800","","25","532965","57%","","","","Active","Real Time"
="528633","MI-C33","305","0.100","0.100","0.100","-","0.100","0.100","0.110","0.085","1000","","-","-","50%","","","","Active","Real Time"
="528634","MI-C34","305","","","0.210","","-","-","0.215","0.190","0","","-","-","0%","","","","Active","Real Time"
="528635","MI-C35","305","0.170","0.165","0.185","-0.020","0.170","0.165","0.185","0.180","1135","","100","-","0%","","","","Active","Real Time"
="5288","SIMEPROP","120","1.460","1.450","1.450","-","1.460","1.440","1.810","1.070","23157","2.07%","50","10196785","43%","-0.015","7.38","19.05","Active","Real Time"
="528845","SIMEPROP-C45","320","","","0.005","","-","-","0.060","0.010","0","","-","178750","37%","-0.003","","","Active","Real Time"
="528846","SIMEPROP-C46","320","","","0.230","","-","-","0.320","0.230","0","","-","-","0%","","","","Active","Real Time"
="528847","SIMEPROP-C47","320","","","0.145","","-","-","0.170","0.135","0","","-","186365","47%","","","","Active","Real Time"
="528848","SIMEPROP-C48","320","0.040","0.040","0.050","-0.010","0.040","0.040","0.120","0.050","250","","100","45750","21%","","","","Active","Real Time"
="528849","SIMEPROP-C49","320","0.110","0.110","0.110","-","0.110","0.110","0.195","0.110","3898","","38","560600","37%","-0.010","","","Active","Real Time"
="528850","SIMEPROP-C50","320","","","0.040","","-","-","0.060","0.040","0","","-","-","0%","","","","Active","Real Time"
="528851","SIMEPROP-C51","320","","","0.070","","-","-","0.090","0.065","0","","-","-","0%","","","","Active","Real Time"
="528852","SIMEPROP-C52","320","","","0.050","","-","-","0.055","0.050","0","","-","-","0%","","","","Active","Real Time"
="5289","TECHBND","102","0.290","0.290","0.290","-","0.295","0.290","0.450","0.265","4943","3.45%","2","600895","33%","-0.005","2.29","13.86","Active","Real Time"
="5291","HPMT","102","0.210","0.210","0.215","-0.005","0.215","0.210","0.340","0.200","271","1.71%","-","905125","54%","","1.17","18.32","Active","Real Time"
="5292","UWC","105","3.710","3.730","3.700","+0.030","3.760","3.670","3.700","1.470","21339","","44","2075885","88%","0.229","3.68","103.68","Active","Real Time"
="529211","UWC-C11","305","0.150","0.155","0.140","+0.015","0.155","0.145","0.160","0.005","15049","","18","1581975","92%","0.020","","","Active","Real Time"
="529212","UWC-C12","305","0.230","0.225","0.215","+0.010","0.230","0.225","0.220","0.040","1030","","3","124375","86%","0.056","","","Active","Real Time"
="529213","UWC-C13","305","0.570","0.590","0.570","+0.020","0.605","0.570","0.585","0.105","2428","","58","416735","85%","0.062","","","Active","Real Time"
="529214","UWC-C14","305","0.590","0.590","0.580","+0.010","0.590","0.590","0.585","0.185","50","","100","-","100%","","","","Active","Real Time"
="529215","UWC-C15","305","","","0.165","","-","-","0.170","0.075","0","","-","-","81%","","","","Active","Real Time"
="529216","UWC-C16","305","0.120","0.125","0.120","+0.005","0.125","0.120","0.120","0.080","700","","21","-","0%","","","","Active","Real Time"
="5293","AME","103","1.530","1.530","1.520","+0.010","1.550","1.510","1.840","1.460","4585","3.92%","58","274085","43%","0.006","14.41","7.99","Active","Real Time"
="5293WA","AME-WA","103","","","0.065","","-","-","0.190","0.035","0","","-","82665","50%","-0.007","","","Active","Real Time"
="5295","INNATURE","101","0.180","0.175","0.185","-0.010","0.185","0.175","0.245","0.150","5114","5.71%","36","1411900","30%","-0.002","1.09","16.04","Active","Real Time"
="5296","MRDIY","101","1.580","1.600","1.570","+0.030","1.600","1.570","2.260","1.280","41981","3.13%","76","15486015","53%","-0.001","6.02","26.64","Active","Real Time"
="529639","MRDIY-C39","301","","","0.035","","-","-","0.135","0.020","0","","-","-","35%","","","","Active","Real Time"
="529640","MRDIY-C40","301","0.130","0.130","0.135","-0.005","0.130","0.130","0.290","0.060","1","","-","249055","56%","-0.008","","","Active","Real Time"
="529641","MRDIY-C41","301","0.020","0.020","0.025","-0.005","0.020","0.020","0.130","0.020","720","","6","853420","25%","-0.012","","","Active","Real Time"
="529642","MRDIY-C42","301","","","0.115","","-","-","0.290","0.110","0","","-","24085","17%","-0.014","","","Active","Real Time"
="529643","MRDIY-C43","301","0.085","0.085","0.095","-0.010","0.085","0.085","0.200","0.070","80","","-","745055","43%","-0.011","","","Active","Real Time"
="529644","MRDIY-C44","301","","","0.080","","-","-","0.175","0.070","0","","-","110910","42%","-0.012","","","Active","Real Time"
="529645","MRDIY-C45","301","","","0.030","","-","-","0.070","0.020","0","","-","793110","30%","","","","Active","Real Time"
="529646","MRDIY-C46","301","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="529647","MRDIY-C47","301","0.050","0.050","0.050","-","0.050","0.050","0.115","0.030","300","","100","132995","33%","","","","Active","Real Time"
="529648","MRDIY-C48","301","","","0.045","","-","-","0.085","0.045","0","","-","-","0%","","","","Active","Real Time"
="529649","MRDIY-C49","301","0.045","0.045","0.045","-","0.045","0.045","0.050","0.025","311","","96","-","50%","","","","Active","Real Time"
="529650","MRDIY-C50","301","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5297","TJSETIA","103","0.205","0.205","0.195","+0.010","0.205","0.205","0.300","0.195","1","1.46%","100","83920","40%","-0.005","1.25","16.38","Active","Real Time"
